observationAbout,observationDate,value,variableMeasured,unit,scalingFactor,measurementMethod,MeasurementPeriod
wikidataId/Q200667,2024,2509,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q200667,2024,2900,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q26927,2023,2165,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q26927,2023,2270,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q26927,2024,2372,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q26927,2024,2345,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q26927,2023,2314,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q26927,2023,2565,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q26927,2024,2621,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q26927,2024,2659,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q66743,2023,2148,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q66743,2023,2215,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q66743,2024,2266,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q66743,2024,2239,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q66743,2023,2293,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q66743,2023,2443,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q66743,2024,2406,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q66743,2024,2486,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
country/IND,2023,2233,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,,
country/IND,2023,2250,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,,
country/IND,2024,2212,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,,
country/IND,2024,2240,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,,
country/IND,2023,2407,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
country/IND,2023,2488,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
country/IND,2024,2383,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
country/IND,2024,2472,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q1159,2023,46.9,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1159,2023,42.3,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1159,2024,45.9,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1159,2024,42.7,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1162,2023,52.1,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1162,2023,47,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1162,2024,51.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1162,2024,45.6,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1164,2023,53,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1164,2023,45,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1164,2024,51.2,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1164,2024,43.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1165,2023,52.1,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1165,2023,48.1,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1165,2024,51,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1165,2024,47.5,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1168,2023,56.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1168,2023,52.2,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1168,2024,56,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1168,2024,50.2,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1353,2023,29.2,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1353,2023,29.6,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1353,2024,32.6,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1353,2024,30.9,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1171,2023,43.6,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1171,2023,41.9,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1171,2024,39.1,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1171,2024,36.7,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1061,2023,42.4,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1061,2023,34.9,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1061,2024,42,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1061,2024,35.4,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1174,2023,40.6,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1174,2023,34.9,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1174,2024,38,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1174,2024,33.4,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1177,2023,39.2,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1177,2023,35.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1177,2024,42.3,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1177,2024,35.7,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1184,2023,54.8,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1184,2023,49,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1184,2024,55.1,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1184,2024,50,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1185,2023,44.4,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1185,2023,38.2,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1185,2024,42.2,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1185,2024,37.1,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1186,2023,38.7,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1186,2023,35.4,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1186,2024,37.9,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1186,2024,37.4,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1188,2023,49.8,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1188,2023,43.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1188,2024,48.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1188,2024,44.9,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1191,2023,43.7,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1191,2023,38.4,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1191,2024,44.9,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1191,2024,39.6,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1193,2023,60.6,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1193,2023,60.5,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1193,2024,58.9,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1193,2024,59.4,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1195,2023,56.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1195,2023,49.2,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1195,2024,53.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1195,2024,46,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1502,2023,48.3,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1502,2023,44.2,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1502,2024,46.7,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1502,2024,45,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1599,2023,59.9,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1599,2023,51.4,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1599,2024,56.9,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1599,2024,49.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q22048,2023,57.4,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q22048,2023,50.3,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q22048,2024,57.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q22048,2024,48.7,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q22424,2023,35.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q22424,2023,34.7,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q22424,2024,35.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q22424,2024,33.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1437,2023,47.8,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1437,2023,43.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1437,2024,46.1,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1437,2024,43.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1505,2023,36.4,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1505,2023,29.9,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1505,2024,38,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1505,2024,34,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1445,2023,41.7,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1445,2023,36.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1445,2024,41,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1445,2024,37,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q677037,2023,51.9,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q677037,2023,43.6,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q677037,2024,50.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q677037,2024,41.5,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1363,2023,53.2,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1363,2023,50.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1363,2024,51.6,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1363,2024,49.3,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1498,2023,49.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1498,2023,43.1,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1498,2024,48.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1498,2024,43.1,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1499,2023,44.6,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1499,2023,39.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1499,2024,44.7,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1499,2024,41.2,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1356,2023,55.6,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1356,2023,47.4,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1356,2024,53.6,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1356,2024,46.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q40888,2023,41.6,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q40888,2023,40.5,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q40888,2024,37.6,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q40888,2024,37.3,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q120971341,2023,28.6,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q120971341,2023,23,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q120971341,2024,29.8,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q120971341,2024,26.5,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q77997266,2023,43,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q77997266,2023,40.3,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q77997266,2024,48.9,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q77997266,2024,41.1,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q66278313,2023,48.7,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q66278313,2023,44.8,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q66278313,2024,49.2,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q66278313,2024,45,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q200667,2023,48.2,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q200667,2023,46.7,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q200667,2024,44.1,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q200667,2024,40.7,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q26927,2023,40.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q26927,2023,37.7,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q26927,2024,39.9,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q26927,2024,38.7,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q66743,2023,36.5,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q66743,2023,36.5,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q66743,2024,34.2,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q66743,2024,33,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
country/IND,2023,48.9,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
country/IND,2023,40.6,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
country/IND,2024,48,DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
country/IND,2024,40.6,DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1159,2023,65.7,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1159,2023,65.6,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1159,2024,66.4,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1159,2024,65.2,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1159,2023,70.1,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1159,2023,72.1,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1159,2024,70.9,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1159,2024,71.6,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1162,2023,61.7,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1162,2023,76.1,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1162,2024,64.8,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1162,2024,77.9,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1162,2023,65.8,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1162,2023,82.9,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1162,2024,68.8,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1162,2024,84.2,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1164,2023,58.1,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1164,2023,66.9,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1164,2024,57.6,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1164,2024,67,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1164,2023,62.4,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1164,2023,73.3,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1164,2024,61.6,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1164,2024,73.9,Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1165,2023,68.7,Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
